gaussian_id,mean_x,mean_y,mean_z,scale_x,scale_y,scale_z,max_scale,min_scale,mean_scale,anisotropy,volume_proxy,opacity,distance_to_scene_center,color_or_sh_norm,rotation_q0,rotation_q1,rotation_q2,rotation_q3
76,-0.07094156742095947,-0.4087097942829132,-0.06486180424690247,0.0004679707926698029,0.0008823517127893865,0.0018566881772130728,0.0018566881772130728,0.0004679707926698029,0.001069003560890754,3.967530038831162,7.666540838880133e-10,0.9972032308578491,0.4018975493576506,0.00918126292526722,-0.09154604375362396,0.1947667896747589,-1.1840651035308838,0.15396636724472046
77,0.2755658030509949,-0.15914325416088104,0.024414584040641785,0.0008942271233536303,0.0017483531264588237,0.000946701446082443,0.0017483531264588237,0.0008942271233536303,0.0011964272319649656,1.9551555536606346,1.4800965065800524e-09,0.997464656829834,0.34268966269255974,0.8194834589958191,0.3019341826438904,0.4823979437351227,1.090859055519104,-0.1608969271183014
78,0.2735847234725952,-0.11497750133275986,0.017765367403626442,0.0015167061937972903,0.0005808060523122549,0.0006464376929216087,0.0015167061937972903,0.0005808060523122549,0.0009146499796770513,2.6113815235896918,5.694548094681662e-10,0.5858216285705566,0.32584701477920275,1.1553295850753784,-0.6123352646827698,-0.3505123257637024,-0.44702383875846863,-0.5805907249450684
79,-0.058034732937812805,-0.16961917281150818,-0.10145918279886246,0.00029231401276774704,0.0005653424886986613,0.001298590563237667,0.001298590563237667,0.00029231401276774704,0.0007187490215680251,4.442450606257591,2.1460187085740194e-10,0.9860500693321228,0.2037133071075154,0.9008541703224182,1.2946182489395142,0.17176496982574463,0.1988804042339325,0.007789892610162497
80,0.24948650598526,-0.02861665189266205,-0.12353326380252838,0.0023423689417541027,0.0009636584436520934,0.009660573676228523,0.009660573676228523,0.0009636584436520934,0.00432220035387824,10.024893923636132,2.1806268188682273e-08,0.9968234300613403,0.32912808450320624,0.3480176031589508,-0.5461862683296204,0.02743084542453289,0.1220611110329628,1.001906394958496
81,-0.049931932240724564,-0.17020142078399658,-0.0928511917591095,0.0007793594268150628,0.0002670295361895114,0.0012018735287711024,0.0012018735287711024,0.0002670295361895114,0.0007494208305918922,4.500901083534558,2.501242873147028e-10,0.9481373429298401,0.19775679945064173,0.07315383106470108,0.9596841931343079,0.24518731236457825,-0.37096700072288513,0.40099480748176575
82,0.27653422951698303,-0.07577983289957047,-0.036498937755823135,0.00031043365015648305,0.0005123596638441086,0.00018615461885929108,0.0005123596638441086,0.00018615461885929108,0.0003363159776199609,2.7523338769874224,2.960857729772062e-11,0.999988317489624,0.32742837365450944,0.41730350255966187,-0.004645125474780798,0.33017510175704956,-0.20830725133419037,-1.0068812370300293
83,0.2765211760997772,-0.1549418866634369,-0.016913453117012978,0.0002901949919760227,0.0011939589167013764,0.0003808472247328609,0.0011939589167013764,0.0002901949919760227,0.0006216670444700867,4.114333292147326,1.319562885221684e-10,0.774631142616272,0.3458570915135831,0.6990556716918945,-0.1530323028564453,0.6104361414909363,-0.2685549557209015,0.8691942691802979
84,0.27896589040756226,-0.09758608043193817,-0.08364837616682053,0.001209135982207954,0.0032899773214012384,0.0005278015742078424,0.0032899773214012384,0.0005278015742078424,0.0016756382926056783,6.233360190975259,2.0996104751098815e-09,0.9950553178787231,0.3474505889861061,1.0183708667755127,-0.6379634141921997,0.46208128333091736,-0.5001605749130249,0.4005398452281952
85,0.3181217312812805,-0.44371598958969116,-0.1505475491285324,0.005998769775032997,0.003053452121093869,0.0003456698323134333,0.005998769775032997,0.0003456698323134333,0.0031326305761467665,17.354044855131185,6.331619210476413e-09,0.9992626309394836,0.5833456998599618,0.8294413685798645,0.7619718909263611,0.5921607613563538,-0.1843741238117218,-0.45980894565582275
86,0.27976006269454956,-0.08231113106012344,-0.042562857270240784,0.0006729912711307406,0.0019654310308396816,0.0011517900275066495,0.0019654310308396816,0.0006729912711307406,0.0012634041098256905,2.920440598787293,1.523493318403526e-09,0.9987291693687439,0.33305805554354534,0.8766112923622131,0.2137516587972641,0.5323473215103149,-0.18746468424797058,-0.9204913973808289
87,0.2767769694328308,-0.08379381895065308,-0.0405552014708519,0.00018047387129627168,0.0032329270616173744,0.0010973082389682531,0.0032329270616173744,0.00018047387129627168,0.0015035697239606332,17.913546367662818,6.402342168419121e-10,0.99903404712677,0.33001563262195543,1.146559238433838,0.5088481903076172,-0.2107037901878357,0.7552881240844727,-0.28284984827041626
88,0.2737213671207428,-0.15508244931697845,0.008929426781833172,0.002781738294288516,7.03216137480922e-05,0.00016217179654631764,0.002781738294288516,7.03216137480922e-05,0.001004743901527642,39.557372847746734,3.1723451001625284e-11,0.937251091003418,0.3402933264243111,1.1344170570373535,0.4293336570262909,0.5108064413070679,-0.8521773219108582,-0.02685992233455181
89,0.27207401394844055,-0.1434185802936554,0.029939178377389908,0.002674761926755309,0.000388263986678794,0.0008573661325499415,0.002674761926755309,0.000388263986678794,0.0013067973486613482,6.889029161924581,8.903864995173433e-10,0.8077692985534668,0.33326407351056886,1.1696609258651733,-0.6915978789329529,0.235112264752388,0.790049135684967,0.14696818590164185
90,0.2765580117702484,-0.12001007795333862,0.031970635056495667,0.0017755241133272648,0.0012996846344321966,0.00027465310995467007,0.0017755241133272648,0.00027465310995467007,0.001116620619238044,6.4646058936682165,6.337953963478271e-10,0.9999152421951294,0.32965208556739006,1.0737179517745972,-0.19540129601955414,-0.4495859444141388,-0.5190708041191101,-0.7034779191017151
91,0.2750203311443329,-0.1388753354549408,-0.11721853166818619,0.002132773632183671,0.00030312102171592414,0.0008654537959955633,0.002132773632183671,0.00030312102171592414,0.0011004494832983862,7.036046593239719,5.595059458446742e-10,0.9918105602264404,0.36803649663630517,0.9795752763748169,0.5378705859184265,-0.5853356719017029,-0.6266147494316101,-0.337939590215683
92,0.025828316807746887,-0.423953115940094,-0.16165345907211304,0.0009973070118576288,0.0077391117811203,0.00014199950965121388,0.0077391117811203,0.00014199950965121388,0.0029594727675430477,54.50097539160159,1.0959906185257552e-09,0.9999865293502808,0.45339308490039715,0.0031241169199347496,0.7768723368644714,-0.1267254799604416,-0.7207800149917603,0.0050503527745604515
93,0.06725159287452698,-0.13169008493423462,-0.04305749014019966,0.000866860500536859,0.0002012446493608877,8.798907947493717e-05,0.000866860500536859,8.798907947493717e-05,0.00038536474312422797,9.851910097363568,1.5349786200903268e-11,0.8128741383552551,0.17208982173143503,0.2922981083393097,-0.6749346852302551,0.39527249336242676,0.6297596096992493,0.43558651208877563
94,-0.021553480997681618,-0.45174524188041687,-0.1666673868894577,0.002843710361048579,0.00040621901280246675,0.0010180955287069082,0.002843710361048579,0.00040621901280246675,0.001422674967519318,7.000436393732753,1.1760726132628262e-09,0.7525565028190613,0.4763815386591811,0.07665614783763885,-0.8299858570098877,-0.033848561346530914,-0.08782755583524704,0.7522371411323547
95,0.04429863020777702,-0.3882933259010315,-0.13513754308223724,0.0011063448619097471,0.0022805531043559313,0.0004783176409546286,0.0022805531043559313,0.0004783176409546286,0.001288405202406769,4.767863254644744,1.2068328170243007e-09,0.9706441760063171,0.41351878859006574,0.4262118339538574,-0.519975483417511,-0.2987672984600067,0.9757805466651917,-0.15409430861473083
96,-0.04004846140742302,-0.4237526059150696,-0.0610734261572361,0.00433393893763423,0.0028844978660345078,0.0016057512257248163,0.00433393893763423,0.0016057512257248163,0.002941396009797851,2.6990102004611223,2.0073877626783353e-08,0.963926374912262,0.41420254215380486,0.3281992971897125,0.6719133853912354,0.43149957060813904,0.5720629096031189,0.10451419651508331
97,0.2785319983959198,-0.04339789226651192,-0.10158956795930862,0.00045138440327718854,0.003995717968791723,4.31685293733608e-05,0.003995717968791723,4.31685293733608e-05,0.0014967569671474241,92.56090088761448,7.7858965535149e-11,0.9999850988388062,0.34605026610254247,0.6398268342018127,-0.3611609637737274,0.3808675706386566,0.6545611023902893,-0.659727931022644
98,0.2783959209918976,-0.14067071676254272,-0.1226605772972107,0.0002859900414478034,0.0001832509005907923,0.002558587584644556,0.002558587584644556,0.0001832509005907923,0.0010092761755610506,13.962210152287328,1.34090285828759e-10,0.9991507530212402,0.37377161335140735,0.9938165545463562,0.23110541701316833,-0.20878037810325623,0.738442599773407,0.6888961791992188
99,0.04454014077782631,-0.121534563601017,-0.0574561282992363,0.0015326350694522262,0.0015297270147129893,0.0005882164696231484,0.0015326350694522262,0.0005882164696231484,0.0012168595179294546,2.6055630003596066,1.379081318333204e-09,0.9998452663421631,0.16036603117736697,0.7509627342224121,0.13531513512134552,-0.34066009521484375,0.8213624358177185,-0.5112820267677307
100,0.277225136756897,-0.16371826827526093,-0.12205831706523895,0.0002315375313628465,0.0018709059804677963,0.00030051381327211857,0.0018709059804677963,0.0002315375313628465,0.0008009857750342538,8.080357294368259,1.3017806181653603e-10,0.9995168447494507,0.3805390180789751,1.005104660987854,0.9389941692352295,-0.056597232818603516,0.6643037796020508,0.0005911279004067183
101,0.2747478187084198,-0.10683146119117737,-0.0962286964058876,0.00039455111254937947,0.0016453023999929428,0.000838243227917701,0.0016453023999929428,0.00039455111254937947,0.0009593655801533411,4.1700614892754295,5.441505306649754e-10,0.999934196472168,0.3503557321590907,1.0736656188964844,-0.17123547196388245,0.17497077584266663,-0.21205496788024902,-1.0810813903808594
102,0.06025642529129982,-0.134312704205513,-0.04507260397076607,0.0004338874714449048,0.0030843273270875216,0.0013079969212412834,0.0030843273270875216,0.0004338874714449048,0.0016087372399245699,7.10858812497233,1.7504281683045366e-09,0.9762033224105835,0.17059900192810873,0.13680030405521393,-0.15762080252170563,0.263014018535614,-0.8431633114814758,0.824303388595581
103,0.08619432151317596,-0.38280192017555237,-0.1312846839427948,0.005854353774338961,0.0002621020539663732,0.002642832463607192,0.005854353774338961,0.0002621020539663732,0.002919762763970842,22.336161375866418,4.055262953310328e-09,0.995064914226532,0.41753096941797135,0.7086614966392517,0.21004921197891235,0.9559478759765625,-0.23523089289665222,0.3096584975719452
104,0.05871417000889778,-0.132550448179245,-0.05762355402112007,0.00046076124999672174,1.728079587337561e-05,0.0031629204750061035,0.0031629204750061035,1.728079587337561e-05,0.0012136541736254003,183.03094939505598,2.518418845965815e-11,0.9682748913764954,0.17497981826694575,0.2882344424724579,0.013661075383424759,0.9912970662117004,-0.6500958800315857,-0.022917263209819794
105,-0.04007044434547424,-0.40859898924827576,-0.05394875630736351,0.00042708509135991335,0.0013544250978156924,9.682884410722181e-06,0.0013544250978156924,9.682884410722181e-06,0.0005970643578621093,139.8782677107962,5.601110642213894e-12,0.8767793774604797,0.397809928828268,0.9305810928344727,-1.0205678939819336,0.17734450101852417,-0.6260068416595459,0.05902954190969467
106,0.2789785861968994,-0.0994528979063034,-0.04891834408044815,0.0013040442718192935,0.00011194928811164573,0.0012083302717655897,0.0013040442718192935,0.00011194928811164573,0.0008747746105655096,11.648526701829361,1.7640030342605926e-10,0.9995811581611633,0.33744101799661724,1.1479518413543701,0.680697500705719,-0.23061123490333557,0.22583062946796417,0.7191929221153259
107,0.2777712345123291,-0.13726411759853363,-0.06355012208223343,0.00039480594568885863,0.00031868612859398127,0.0006630701827816665,0.0006630701827816665,0.00031868612859398127,0.0004588540856881688,2.080637101172496,8.34269456041868e-11,0.9998354911804199,0.350948475873269,0.8262323141098022,0.3097452223300934,0.06990969926118851,0.15253864228725433,1.1818369626998901
108,0.27460649609565735,-0.11447541415691376,-0.05533415824174881,0.0003812651557382196,0.00334127526730299,0.0019474150612950325,0.00334127526730299,0.0003812651557382196,0.001889985161445414,8.763652321790303,2.480835094538043e-09,0.46725720167160034,0.33886455437655566,1.102426290512085,0.0599655844271183,0.9196657538414001,-0.106958769261837,0.5700089335441589
109,0.27966010570526123,-0.08143790811300278,0.009326192550361156,0.0001280256692552939,0.0006092608673498034,0.0001724853354971856,0.0006092608673498034,0.0001280256692552939,0.00030325729070076096,4.7588961721019105,1.3454033879303836e-11,0.9972272515296936,0.3243869352772829,0.8167729377746582,-0.9686957001686096,0.5369396209716797,0.29904720187187195,-0.16926884651184082
110,0.043787430971860886,-0.11810559779405594,-0.0719834491610527,0.00021790470054838806,0.0006269768346101046,0.0011153698433190584,0.0011153698433190584,0.00021790470054838806,0.0006534171261591837,5.1186130474105065,1.5238316576492608e-10,0.9995418787002563,0.16692497919050747,0.25476062297821045,0.4257923662662506,-0.11359244585037231,-0.8921797275543213,-0.2797738015651703
111,0.11042945086956024,-0.4141775667667389,-0.08751492202281952,0.0003658006025943905,0.0008240657625719905,0.0007164860726334155,0.0008240657625719905,0.0003658006025943905,0.0006354508125999322,2.252773113897072,2.1598025036740495e-10,0.9973809123039246,0.43797169291255283,0.33207210898399353,0.3134508728981018,-0.09315292537212372,-0.5564899444580078,0.6919962167739868
112,0.06805315613746643,-0.09396099299192429,-0.06990819424390793,3.63723847840447e-05,0.0001908368431031704,0.0015037080738693476,0.0015037080738693476,3.63723847840447e-05,0.0005769724339188542,41.34202590227111,1.0437525081778072e-11,0.9956631064414978,0.1669659030949478,1.6307681798934937,0.8053433299064636,-0.5647785663604736,0.4564274847507477,-0.09868856519460678
113,0.28214022517204285,-0.044337257742881775,-0.09323319792747498,7.44950448279269e-05,0.007917892187833786,0.00207103556022048,0.007917892187833786,7.44950448279269e-05,0.003354474264294064,106.28750148581031,1.2215873470007026e-09,0.17079143226146698,0.3461919595818804,0.6131490468978882,-0.7800673246383667,0.7875806093215942,-0.32055461406707764,0.16420042514801025
114,0.2766542136669159,-0.08529654890298843,-0.09796062856912613,0.000182829680852592,0.00024237889738287777,0.0012588448589667678,0.0012588448589667678,0.000182829680852592,0.0005613511457340792,6.885341882654831,5.578452214697362e-11,0.9890996813774109,0.34811829741709477,0.8227878212928772,-1.0804369449615479,0.19921746850013733,0.10978434979915619,0.6023948192596436
115,0.2822280526161194,-0.045805398374795914,-0.06643681973218918,0.0013629042077809572,8.33741869428195e-05,0.00132631859742105,0.0013629042077809572,8.33741869428195e-05,0.0009241989973816089,16.346836566042647,1.507109486045866e-10,0.611527681350708,0.3372396079797135,1.0356178283691406,-0.6998762488365173,-0.20598118007183075,0.29217326641082764,-0.6725583076477051
116,0.2746467590332031,-0.08739970624446869,-0.005795251112431288,0.0038867334369570017,0.0003530285321176052,0.0009508142247796059,0.0038867334369570017,0.0003530285321176052,0.0017301920646180708,11.009686422915543,1.3046386304378086e-09,0.32357850670814514,0.32229931216077023,1.2005342245101929,-0.37184008955955505,0.6276120543479919,0.28206732869148254,0.7390404939651489
117,0.27839213609695435,-0.10765906423330307,-0.028246033936738968,0.0005072779604233801,0.0018982745241373777,0.0002727156679611653,0.0018982745241373777,0.0002727156679611653,0.000892756050840641,6.9606361025347905,2.6261232395621274e-10,0.9957233667373657,0.3342664294547675,1.1327874660491943,0.5754677653312683,0.3844454288482666,-0.5923547148704529,-0.42716389894485474
118,0.2775638699531555,-0.13092561066150665,-0.08289244771003723,0.00013358703290577978,0.0018750098533928394,0.009319722652435303,0.009319722652435303,0.00013358703290577978,0.003776106512911307,69.76517443132818,2.334376198622697e-09,0.2854848802089691,0.35476058394874216,1.0036207437515259,0.2765178084373474,-0.4055095911026001,0.9379634857177734,-0.07731077820062637
119,0.07492807507514954,-0.0855836570262909,-0.06731864809989929,0.0001013201181194745,0.0009230071445927024,0.003085935488343239,0.003085935488343239,0.0001013201181194745,0.0013700875836851385,30.45728277482237,2.8859419625839215e-10,0.17385053634643555,0.16639918357082484,1.5653557777404785,-0.6783557534217834,0.6602194309234619,0.33493199944496155,0.3352191150188446
120,0.05916586145758629,-0.3552199900150299,-0.12358846515417099,0.0005104310112074018,0.0018020841525867581,1.0494965863472316e-05,0.0018020841525867581,1.0494965863472316e-05,0.0007743367098858774,171.7093867697945,9.653685582687136e-12,0.6957941651344299,0.38294096276084016,0.2489386796951294,0.7048007845878601,0.6039240956306458,-0.15209214389324188,-0.36754661798477173
121,0.28132516145706177,-0.057531025260686874,-0.09533464163541794,0.007708583492785692,3.0795836210018024e-05,0.004541580565273762,0.007708583492785692,3.0795836210018024e-05,0.004093653298089824,250.31252407681188,1.078136140919628e-09,0.22223541140556335,0.34736343063626746,0.6631171703338623,-0.8079563975334167,-0.21422244608402252,-0.27255523204803467,0.5583928823471069
122,0.3415341079235077,-0.6136081218719482,-0.12495538592338562,0.0015588185051456094,0.0001270076900254935,0.0027148216031491756,0.0027148216031491756,0.0001270076900254935,0.001466882599440093,21.375253755140697,5.374856409787907e-10,0.9999815225601196,0.7217977693065756,0.7819907069206238,0.38949310779571533,0.1568169742822647,-0.08756360411643982,1.1056119203567505
123,0.27777814865112305,-0.05073259025812149,-0.07816310226917267,0.00029752217233181,0.0012234991881996393,0.00015277770580723882,0.0012234991881996393,0.00015277770580723882,0.0005579330221128961,8.008362095339622,5.5613855739098955e-11,0.9999643564224243,0.33722871216096695,0.7849075794219971,-0.4183526337146759,-0.18282747268676758,0.8509854674339294,0.523522138595581
124,0.27754610776901245,-0.05633116513490677,-0.07900616526603699,0.0002445276768412441,0.00013836644939146936,0.0005942467250861228,0.0005942467250861228,0.00013836644939146936,0.0003257136171062787,4.294731329015078,2.0105997096718738e-11,0.9998539686203003,0.3378350107589896,0.7027983069419861,0.8068237900733948,-0.2676478326320648,0.17637933790683746,0.5839572548866272
125,0.27583837509155273,-0.14544051885604858,-0.047758787870407104,0.00029738061130046844,0.0014608148485422134,0.0006963550113141537,0.0014608148485422134,0.00029738061130046844,0.0008181834903856119,4.912273339388055,3.0250916011833925e-10,0.9922713041305542,0.34784459759176517,1.168348789215088,0.11922628432512283,-0.9478546380996704,-0.21510049700737,-0.35429108142852783
126,0.2882048189640045,-0.568128228187561,-0.05595141649246216,0.001996148843318224,0.00420444505289197,0.0012929782969877124,0.00420444505289197,0.0012929782969877124,0.0024978573977326355,3.251752224060669,1.0851576534128434e-08,0.9999785423278809,0.6434334451635294,0.6726890206336975,-0.8039438128471375,0.22921785712242126,-0.1157350242137909,-0.5690479874610901
127,0.2743901312351227,-0.1271597295999527,-0.07267311215400696,9.485820919508114e-05,0.0005319723859429359,0.0003097821318078786,0.0005319723859429359,9.485820919508114e-05,0.0003122042423152986,5.6080795795849925,1.5632209786898504e-11,0.9999586343765259,0.3474353058623989,0.7391743063926697,-0.03702758252620697,-0.19525869190692902,-0.3063820004463196,1.142389178276062
128,0.06785321980714798,-0.35241377353668213,-0.16485454142093658,0.0010127011919394135,0.00030499743297696114,0.004692366346716881,0.004692366346716881,0.00030499743297696114,0.0020033549905444183,15.384937181000248,1.4493371242590408e-09,0.9998192191123962,0.40183326553774273,1.005228877067566,-0.759350061416626,0.1283998042345047,0.7179305553436279,0.06311552226543427
129,0.2762872874736786,-0.14953629672527313,0.031027236953377724,0.0024069896899163723,0.0002030250761890784,0.00014461680257227272,0.0024069896899163723,0.00014461680257227272,0.0009182105228925744,16.64391444910747,7.067123281393041e-11,0.9998937845230103,0.33943115725639605,1.1436059474945068,-0.6435692310333252,-0.3965246081352234,0.1200684979557991,-0.6785104274749756
130,0.27632850408554077,-0.057625968009233475,0.023330681025981903,0.00031885941280052066,8.690387039678171e-05,0.0006251796730794013,0.0006251796730794013,8.690387039678171e-05,0.0003436476520922345,7.193922091444081,1.7323801940073678e-11,0.9999650716781616,0.31662713067251136,0.7708557844161987,-0.15548129379749298,0.6012998819351196,-0.8002904653549194,-0.1720116138458252
131,0.2766857445240021,-0.09363245218992233,-0.1163761243224144,0.0003189409035257995,0.0005129856872372329,0.0021793765481561422,0.0021793765481561422,0.0003189409035257995,0.0010037677129730582,6.833167286051316,3.565724142344687e-10,0.9037842154502869,0.35726949722560697,1.0083733797073364,0.12202422320842743,0.3901585042476654,-1.1437486410140991,0.031417544931173325
132,0.2752610445022583,-0.1155017763376236,-0.11691640317440033,0.0001435495651094243,0.00014359556371346116,0.0012135407887399197,0.0012135407887399197,0.0001435495651094243,0.0005002286391876017,8.4538102767143,2.50148142385971e-11,0.46196413040161133,0.36132624957106435,1.0754388570785522,-0.3404250144958496,-0.7558539509773254,0.5998693704605103,-0.26348868012428284
133,0.280170738697052,-0.13098375499248505,-0.07398270070552826,0.0039092423394322395,0.0001812901464290917,0.002110203029587865,0.0039092423394322395,0.0001812901464290917,0.0020669118384830654,21.563457344115875,1.495515903574331e-09,0.9999607801437378,0.35421476045172884,0.9625155329704285,-0.15057983994483948,-0.3511806130409241,-0.5093384385108948,0.7600221037864685
134,0.27505603432655334,-0.08854542672634125,-0.005900655873119831,0.0010780328884720802,7.248518522828817e-05,0.003959920722991228,0.003959920722991228,7.248518522828817e-05,0.001703479598897199,54.630759520302966,3.09433803050686e-10,0.5529953241348267,0.3229469102957682,1.1902596950531006,0.6598621010780334,0.13593506813049316,0.05739416927099228,-0.879266083240509
135,0.11497694998979568,-0.41553521156311035,-0.12671303749084473,0.001341705210506916,0.002144482685253024,0.0006329048192128539,0.002144482685253024,0.0006329048192128539,0.0013730309049909313,3.388317832561498,1.8210339939312452e-09,0.24450848996639252,0.4533551875920981,1.338187575340271,0.08765372633934021,-0.12154805660247803,-0.48156625032424927,0.9165148735046387
136,0.22257690131664276,0.0011583379236981273,-0.07368320971727371,0.0002987250918522477,0.0036831155885010958,0.00041430152487009764,0.0036831155885010958,0.0002987250918522477,0.0014653807350744803,12.329448342166048,4.558307130200175e-10,0.45184239745140076,0.2837979165951351,0.19291116297245026,0.07569844275712967,0.08707340806722641,0.7364903688430786,0.7023976445198059
137,0.21322980523109436,0.019760672003030777,-0.008193223737180233,0.0012218474876135588,0.0002750688581727445,0.0005525790038518608,0.0012218474876135588,0.0002750688581727445,0.0006831651165460547,4.441969533483986,1.8571748936455113e-10,0.3098032474517822,0.2584030446766314,0.7978188991546631,-0.01543387956917286,0.689338207244873,-0.7350932359695435,-0.14103318750858307
138,0.545926570892334,-0.6944667100906372,-0.13835343718528748,0.0002931506896857172,0.012632681056857109,0.004413995426148176,0.012632681056857109,0.0002931506896857172,0.005779942390897001,43.09278982219155,1.634625729339977e-08,0.1616198718547821,0.9081439692452477,0.9758239984512329,0.6905121803283691,-0.7239590883255005,-0.04088399559259415,0.1010528951883316
139,0.2775346040725708,-0.14205965399742126,-0.06018364056944847,0.00038845394738018513,0.00027788427541963756,0.0004210009938105941,0.0004210009938105941,0.00027788427541963756,0.00036244640553680557,1.515022730864615,4.544505487551753e-11,0.9996988773345947,0.35140801351177336,0.897546648979187,-0.7268344163894653,-0.1873321831226349,-0.43624231219291687,0.3549962341785431
140,0.28067252039909363,-0.07472361624240875,-0.0821438580751419,0.0006860832800157368,0.0027999940793961287,0.0007810320821590722,0.0027999940793961287,0.0006860832800157368,0.0014223698138569791,4.08112857572029,1.5003853750569483e-09,0.35909730195999146,0.34420800614875263,0.9781381487846375,1.037564754486084,-0.25713664293289185,-0.19483299553394318,0.0712820515036583
141,0.2779463231563568,-0.11636510491371155,-0.012199481949210167,0.00014414808538276702,0.00012500428420025855,0.0006192145519889891,0.0006192145519889891,0.00012500428420025855,0.00029612230719067156,4.953546640025546,1.1157706415478476e-11,0.9972115159034729,0.3334759381496979,1.2013441324234009,0.8549937009811401,-0.30767586827278137,-0.19836200773715973,-0.5538946390151978
142,0.24604147672653198,-0.0356011837720871,-0.048122137784957886,2.8933814974152483e-05,0.0014627050841227174,0.0006024689064361155,0.0014627050841227174,2.8933814974152483e-05,0.0006980359351776618,50.553481641788316,2.549747112455659e-11,0.9997979998588562,0.2967007084112514,0.29095861315727234,0.015281855128705502,-0.42427703738212585,0.9904168248176575,-0.2626696527004242
143,0.2786150574684143,-0.12025154381990433,-0.06785488873720169,0.0010492114815860987,0.00029351518605835736,0.003414212027564645,0.003414212027564645,0.00029351518605835736,0.0015856462317363669,11.632147806096219,1.051439039938581e-09,0.9442112445831299,0.3477384880917245,1.0304903984069824,0.2857503592967987,-0.7563433051109314,0.5189372301101685,0.363250732421875
144,0.2783714532852173,-0.10868152230978012,-0.07023172825574875,0.0020935104694217443,0.0010572196915745735,0.0010987538844347,0.0020935104694217443,0.0010572196915745735,0.0014164946818103392,1.9802038177171746,2.4318725138744648e-09,0.47241663932800293,0.3451283807987513,0.9821057915687561,-0.7743568420410156,0.719515323638916,-0.0834924504160881,0.25710225105285645
145,0.27236565947532654,-0.16193503141403198,0.03648601099848747,0.0011408665450289845,0.0006721324170939624,0.0002986487525049597,0.0011408665450289845,0.0002986487525049597,0.0007038825715426356,3.820094795172593,2.2900786187722767e-10,0.9082901477813721,0.3406864956751612,1.086573600769043,-0.295157790184021,0.5825885534286499,-0.30216920375823975,0.701799213886261
146,0.24340404570102692,-0.02565479278564453,0.027408497408032417,0.0025470745749771595,0.00645503168925643,0.001406353316269815,0.00645503168925643,0.001406353316269815,0.003469486526834468,4.589907539292924,2.3122483648264396e-08,0.9999121427536011,0.2815106136839036,0.879372775554657,-0.7798570990562439,-0.7137446403503418,0.335503488779068,0.2198794037103653
147,0.27521491050720215,-0.1392775923013687,-0.08741187304258347,0.002669368404895067,0.00030215183505788445,0.0002924832806456834,0.002669368404895067,0.0002924832806456834,0.0010880011735328783,9.126567504994453,2.359037243089929e-10,0.7125301361083984,0.3569052815263641,1.0654670000076294,0.4820510447025299,-0.4210703670978546,0.8285958170890808,-0.3631081283092499
148,0.24696077406406403,-0.036798618733882904,0.04463854059576988,0.00033764197723940015,0.00022388096840586513,0.00047552818432450294,0.00047552818432450294,0.00022388096840586513,0.00034568370998992276,2.1240223664855526,3.5945942403408656e-11,0.4717230796813965,0.28541473966313385,1.1405202150344849,-0.1451794058084488,0.5626785755157471,0.22578230500221252,0.7283234596252441
149,0.28206953406333923,-0.11265629529953003,-0.09704200178384781,0.0034195983316749334,0.0012885432224720716,0.0002550970239099115,0.0034195983316749334,0.0002550970239099115,0.0016544128593523055,13.405089088309309,1.1240340812122908e-09,0.8764358162879944,0.3586488126790668,0.9665578007698059,-0.036458492279052734,0.7453808784484863,0.710536003112793,-0.20569434762001038
150,0.587520956993103,-0.6834195256233215,0.12919960916042328,0.003914205823093653,0.0007813893025740981,0.002624708926305175,0.003914205823093653,0.0007813893025740981,0.002440101350657642,5.009290260564418,8.027720961078948e-09,0.9935584664344788,0.9155298552228344,0.5705900192260742,0.08951256424188614,0.012643948197364807,-1.0051428079605103,-0.8070560693740845
151,0.037804681807756424,-0.08893724530935287,-0.06044786423444748,0.00046855356777086854,0.0026994231157004833,8.003035327419639e-05,0.0026994231157004833,8.003035327419639e-05,0.001082669012248516,33.72999125034275,1.0122433810252216e-10,0.4308761954307556,0.14053129900126304,0.5091280341148376,0.08933739364147186,0.13311971724033356,-0.8575192093849182,-0.7680837512016296
152,0.22655744850635529,-0.005965540185570717,-0.08582381904125214,0.0002471638435963541,0.00045111437793821096,0.003223082050681114,0.003223082050681114,0.0002471638435963541,0.0013071200907385598,13.040265128522453,3.5937095271294423e-10,0.28947576880455017,0.2918724458642887,0.16351917386054993,1.413527488708496,-0.06983653455972672,-0.09318999946117401,-0.1864880919456482
153,0.6764745712280273,-0.3138081133365631,-0.12253140658140182,0.0038366245571523905,5.2732033509528264e-05,0.0010195947252213955,0.0038366245571523905,5.2732033509528264e-05,0.001636317105294438,72.75699990707058,2.0627728264321777e-10,0.9966942071914673,0.7882221161914938,0.8155336380004883,-0.7697303295135498,-0.8371404409408569,0.3951871395111084,0.12486868351697922
154,0.7789319157600403,-0.4301408529281616,-0.09876655042171478,0.0017095317598432302,0.007352064363658428,0.011379409581422806,0.011379409581422806,0.0017095317598432302,0.006813668568308155,6.656448185827408,1.430231053648083e-07,0.9763945937156677,0.9234602204146666,0.941704273223877,0.10144714266061783,1.3009670972824097,-0.08069517463445663,-0.06865230947732925
